stop_sequence,hub_code,actual_in_timestamp,actual_out_timestamp,id
5,STRP1,1.56E+12,1.56E+12,3558
2,GDRP1,1.56E+12,1.56E+12,3570
6,GKPP1,1.56E+12,1.56E+12,3657
3,JAIP1,1.56E+12,1.56E+12,3688
2,SYNP1,1.56E+12,1.56E+12,3812
5,PNQP1,1.56E+12,1.56E+12,3824
8,BHCP1,1.56E+12,1.56E+12,3887
2,KNUP1,1.56E+12,1.56E+12,3917
5,CTAP1,1.56E+12,1.56E+12,3980
6,DELP1,1.56E+12,1.56E+12,3995
7,BDQP1,1.56E+12,1.56E+12,4001
6,NAGP1,1.56E+12,1.56E+12,4065
2,HYDP2,1.56E+12,1.56E+12,4168
7,BAGP1,1.56E+12,1.56E+12,4224
4,BHCP1,1.56E+12,1.56E+12,4307
3,CTAP1,1.56E+12,1.56E+12,4330
5,KHRP1,1.56E+12,1.56E+12,4332
4,DHIP1,1.56E+12,1.56E+12,4364
4,CCUP1,1.56E+12,1.56E+12,4404
1,HBXP1,1.56E+12,1.56E+12,2552
3,MULP1,1.56E+12,1.56E+12,4541
2,JHSP1,1.56E+12,1.56E+12,4547
7,BAMP1,1.56E+12,1.56E+12,4680
7,AGRP2,1.56E+12,1.56E+12,4712
4,KHRP1,1.56E+12,1.56E+12,4749
2,JAIP1,1.56E+12,1.56E+12,4830
7,NAGP1,1.56E+12,1.56E+12,4896
3,BHLP1,1.56E+12,1.56E+12,4921
2,MAAP1,1.56E+12,1.56E+12,5012
11,JHSP1,1.56E+12,1.56E+12,5163
2,CTAP1,1.56E+12,1.56E+12,5169
5,BHLP1,1.56E+12,1.56E+12,5267
2,JAIP1,1.56E+12,1.56E+12,5352
5,PGRP1,1.56E+12,1.56E+12,5374
5,SSEP1,1.56E+12,1.56E+12,5421
1,PNQP1,1.56E+12,1.56E+12,3002
1,KNUP1,1.56E+12,1.56E+12,3090
9,SYNP1,1.56E+12,1.56E+12,5651
1,DELP1,1.56E+12,1.56E+12,3403
2,BHLP1,1.56E+12,1.56E+12,5691
1,DELP1,1.56E+12,1.56E+12,3429
6,SATP1,1.56E+12,1.56E+12,5814
1,MAAP1,1.56E+12,1.56E+12,3655
9,KRNP1,1.56E+12,1.56E+12,5866
7,NURP1,1.56E+12,1.56E+12,5880
1,DHIP1,1.56E+12,1.56E+12,4505
6,AUBP1,1.56E+12,1.56E+12,5951
6,NURP1,1.56E+12,1.56E+12,5999
1,GTYP1,1.56E+12,1.56E+12,5586
12,AGRP2,1.56E+12,1.56E+12,6181
1,PNQP1,1.56E+12,1.56E+12,5648
2,GTYP1,1.56E+12,1.56E+12,6208
1,DELP1,1.56E+12,1.56E+12,5686
1,DELP1,1.56E+12,1.56E+12,6264
3,GDRP1,1.56E+12,1.56E+12,6269
6,NURP1,1.56E+12,1.56E+12,2504
3,KRNP1,1.56E+12,1.56E+12,2569
8,SBPP1,1.56E+12,1.56E+12,2734
5,KHRP1,1.56E+12,1.56E+12,2784
2,MAAP1,1.56E+12,1.56E+12,2948
6,GKPP1,1.56E+12,1.56E+12,2961
1,CCUP1,1.56E+12,1.56E+12,2977
3,IDRP1,1.56E+12,1.56E+12,3042
1,PNQP1,1.56E+12,1.56E+12,3067
6,TPNP1,1.56E+12,1.56E+12,3081
9,PNQP1,1.56E+12,1.56E+12,3085
2,DELP1,1.56E+12,1.56E+12,3121
6,ADBP1,1.56E+12,1.56E+12,3140
4,RPRP1,1.56E+12,1.56E+12,3184
4,BHLP1,1.56E+12,1.56E+12,3405
1,AGRP1,1.56E+12,1.56E+12,3491
7,TPNP1,1.56E+12,1.56E+12,3621
8,AGRP2,1.56E+12,1.56E+12,3635
5,BAGP1,1.56E+12,1.56E+12,3742
6,BHCP1,1.56E+12,1.56E+12,3991
2,SYNP1,1.56E+12,1.56E+12,4012
1,AUBP1,1.56E+12,1.56E+12,4020
9,KNUP1,1.56E+12,1.56E+12,4086
5,JAIP1,1.56E+12,1.56E+12,4166
4,SYNP1,1.56E+12,1.56E+12,4175
2,JAIP1,1.56E+12,1.56E+12,4217
4,BGMP1,1.56E+12,1.56E+12,4322
10,BAGP1,1.56E+12,1.56E+12,4586
9,SYNP1,1.56E+12,1.56E+12,4646
3,BHLP1,1.56E+12,1.56E+12,4830
4,TPNP1,1.56E+12,1.56E+12,4874
1,VAPP1,1.56E+12,1.56E+12,4905
1,AGRP1,1.56E+12,1.56E+12,4941
5,CTAP1,1.56E+12,1.56E+12,4991
2,MAAP1,1.56E+12,1.56E+12,5032
9,KRIP1,1.56E+12,1.56E+12,5167
7,CTAP1,1.56E+12,1.56E+12,5217
8,ADBP1,1.56E+12,1.56E+12,5234
2,AGRP2,1.56E+12,1.56E+12,5243
7,JAIP1,1.56E+12,1.56E+12,5252
5,TPNP1,1.56E+12,1.56E+12,5570
1,VAPP1,1.56E+12,1.56E+12,5942
2,GTYP1,1.56E+12,1.56E+12,5649
3,KHRP1,1.56E+12,1.56E+12,5691
4,NDCP1,1.56E+12,1.56E+12,5727
5,KNUP1,1.56E+12,1.56E+12,5761
9,GDRP1,1.56E+12,1.56E+12,5996
5,ADBP1,1.56E+12,1.56E+12,6003
8,NAGP1,1.56E+12,1.56E+12,6141
7,MULP1,1.56E+12,1.56E+12,6232
4,NURP1,1.56E+12,1.56E+12,6244
8,DELP1,1.56E+12,1.56E+12,2424
4,GDRP1,1.56E+12,1.56E+12,2470
2,CTAP1,1.56E+12,1.56E+12,2552
10,VAPP1,1.56E+12,1.56E+12,2619
5,MZUP1,1.56E+12,1.56E+12,2661
5,JAIP1,1.56E+12,1.56E+12,2736
5,NPWP1,1.56E+12,1.56E+12,2782
8,MZUP1,1.56E+12,1.56E+12,2783
1,CCUP1,1.56E+12,1.56E+12,2617
4,VTZP1,1.56E+12,1.56E+12,2858
6,NAGP1,1.56E+12,1.56E+12,2873
5,ADBP1,1.56E+12,1.56E+12,2874
10,NPWP1,1.56E+12,1.56E+12,2877
2,SYNP1,1.56E+12,1.56E+12,2912
6,NURP1,1.56E+12,1.56E+12,2926
3,GDRP1,1.56E+12,1.56E+12,2948
2,JHSP1,1.56E+12,1.56E+12,3049
3,CTAP1,1.56E+12,1.56E+12,3056
4,VGAP1,1.56E+12,1.56E+12,3123
5,KHRP1,1.56E+12,1.56E+12,3183
4,IDRP1,1.56E+12,1.56E+12,3223
2,GTYP1,1.56E+12,1.56E+12,3252
2,SYNP1,1.56E+12,1.56E+12,3311
4,JHSP1,1.56E+12,1.56E+12,3371
6,MZUP1,1.56E+12,1.56E+12,3383
3,SBPP1,1.56E+12,1.56E+12,3387
3,JAIP1,1.56E+12,1.56E+12,3429
1,RPRP1,1.56E+12,1.56E+12,2798
3,JAIP1,1.56E+12,1.56E+12,3474
2,SBPP1,1.56E+12,1.56E+12,3492
9,NURP1,1.56E+12,1.56E+12,3493
8,KRNP1,1.56E+12,1.56E+12,3621
10,KRNP1,1.56E+12,1.56E+12,3648
3,GDRP1,1.56E+12,1.56E+12,3655
4,BHLP1,1.56E+12,1.56E+12,3688
3,GTYP1,1.56E+12,1.56E+12,3788
9,VTZP1,1.56E+12,1.56E+12,3881
5,NURP1,1.56E+12,1.56E+12,3918
9,PGRP1,1.56E+12,1.56E+12,3919
1,BOMP1,1.56E+12,1.56E+12,3472
6,KRIP1,1.56E+12,1.56E+12,3980
8,MLGP1,1.56E+12,1.56E+12,4065
2,SATP1,1.56E+12,1.56E+12,4142
1,JHSP1,1.56E+12,1.56E+12,3947
1,TPNP1,1.56E+12,1.56E+12,4187
14,BAGP1,1.56E+12,1.56E+12,4210
8,KRNP1,1.56E+12,1.56E+12,4224
1,GDRP1,1.56E+12,1.56E+12,4193
7,JHSP1,1.56E+12,1.56E+12,4284
8,BAMP1,1.56E+12,1.56E+12,4472
4,GDRP1,1.56E+12,1.56E+12,4541
8,BKSP1,1.56E+12,1.56E+12,4560
4,JHSP1,1.56E+12,1.56E+12,4611
10,BHCP1,1.56E+12,1.56E+12,4624
3,BGMP1,1.56E+12,1.56E+12,4658
9,KRNP1,1.56E+12,1.56E+12,4735
1,NPWP1,1.56E+12,1.56E+12,4280
5,BHLP1,1.56E+12,1.56E+12,4749
8,PGRP1,1.56E+12,1.56E+12,4824
3,NJPP1,1.56E+12,1.56E+12,4838
4,KHRP1,1.56E+12,1.56E+12,4921
1,BHCP1,1.56E+12,1.56E+12,4744
3,GDRP1,1.56E+12,1.56E+12,5032
6,BDQP1,1.56E+12,1.56E+12,5038
12,NJPP1,1.56E+12,1.56E+12,5052
5,ADBP1,1.56E+12,1.56E+12,5150
13,SYNP1,1.56E+12,1.56E+12,5163
6,JAIP1,1.56E+12,1.56E+12,5267
8,VGAP1,1.56E+12,1.56E+12,5301
3,JHSP1,1.56E+12,1.56E+12,5346
3,CORP1,1.56E+12,1.56E+12,5352
3,KNUP1,1.56E+12,1.56E+12,5362
3,CORP1,1.56E+12,1.56E+12,5370
2,GDRP1,1.56E+12,1.56E+12,5373
2,VNSP1,1.56E+12,1.56E+12,5404
3,GDRP1,1.56E+12,1.56E+12,5496
1,NAGP1,1.56E+12,1.56E+12,4965
1,DELP1,1.56E+12,1.56E+12,5534
5,GKPP1,1.56E+12,1.56E+12,5804
1,HYDP1,1.56E+12,1.56E+12,5543
10,BAGP1,1.56E+12,1.56E+12,5866
8,NURP1,1.56E+12,1.56E+12,5905
2,BKSP1,1.56E+12,1.56E+12,5916
1,GDRP1,1.56E+12,1.56E+12,5857
1,DHIP1,1.56E+12,1.56E+12,5950
1,ADBP1,1.56E+12,1.56E+12,6242
3,SATP1,1.56E+12,1.56E+12,5970
9,JHSP1,1.56E+12,1.56E+12,6007
5,DELP1,1.56E+12,1.56E+12,6101
10,NAGP1,1.56E+12,1.56E+12,6243
5,STRP1,1.56E+12,1.56E+12,6267
4,PGRP1,1.56E+12,1.56E+12,6269
3,SSEP1,1.56E+12,1.56E+12,5648
4,BDQP1,1.56E+12,1.56E+12,5691
7,VTZP1,1.56E+12,1.56E+12,5814
8,JHSP1,1.56E+12,1.56E+12,5880
3,JHSP1,1.56E+12,1.56E+12,5891
1,JHSP1,1.56E+12,1.56E+12,5919
8,DBDP1,1.56E+12,1.56E+12,5951
7,NAGP1,1.56E+12,1.56E+12,5999
1,SYNP1,1.56E+12,1.56E+12,5928
1,KDJP1,1.56E+12,1.56E+12,6097
2,CTAP1,1.56E+12,1.56E+12,6129
10,NURP1,1.56E+12,1.56E+12,6141
1,STRP1,1.56E+12,1.56E+12,6113
1,BAMP1,1.56E+12,1.56E+12,6239
5,JHSP1,1.56E+12,1.56E+12,2485
7,NAGP1,1.56E+12,1.56E+12,2504
1,HYDP2,1.56E+12,1.56E+12,2523
1,DBDP1,1.56E+12,1.56E+12,2730
2,SBPP1,1.56E+12,1.56E+12,2829
2,ADBP1,1.56E+12,1.56E+12,2839
3,BAMP1,1.56E+12,1.56E+12,2866
1,JHSP1,1.56E+12,1.56E+12,3029
7,NDCP1,1.56E+12,1.56E+12,3081
4,AGRP2,1.56E+12,1.56E+12,3121
1,STRP1,1.56E+12,1.56E+12,3239
4,RPRP1,1.56E+12,1.56E+12,3387
1,DELP1,1.56E+12,1.56E+12,3389
5,KRNP1,1.56E+12,1.56E+12,3412
2,NURP1,1.56E+12,1.56E+12,3460
1,AMBP1,1.56E+12,1.56E+12,3473
8,BAMP1,1.56E+12,1.56E+12,3487
2,KNUP1,1.56E+12,1.56E+12,3491
4,PNQP1,1.56E+12,1.56E+12,3522
3,PNQP1,1.56E+12,1.56E+12,3529
7,KNUP1,1.56E+12,1.56E+12,3657
3,VTZP1,1.56E+12,1.56E+12,3664
7,BAGP1,1.56E+12,1.56E+12,3742
1,BOMP1,1.56E+12,1.56E+12,3762
10,BAMP1,1.56E+12,1.56E+12,3793
4,JHSP1,1.56E+12,1.56E+12,3812
7,BGMP1,1.56E+12,1.56E+12,3824
4,SSEP1,1.56E+12,1.56E+12,3907
4,GKPP1,1.56E+12,1.56E+12,3917
1,BOMP1,1.56E+12,1.56E+12,3989
9,VAPP1,1.56E+12,1.56E+12,4001
4,JHSP1,1.56E+12,1.56E+12,4012
11,AGRP1,1.56E+12,1.56E+12,4086
1,JHSP1,1.56E+12,1.56E+12,4104
2,SBPP1,1.56E+12,1.56E+12,4110
4,PGRP1,1.56E+12,1.56E+12,4168
2,TPNP1,1.56E+12,1.56E+12,4196
3,DELP1,1.56E+12,1.56E+12,4217
1,KRIP1,1.56E+12,1.56E+12,4272
3,BOMP1,1.56E+12,1.56E+12,4306
4,BGMP1,1.56E+12,1.56E+12,4330
4,IDRP1,1.56E+12,1.56E+12,4505
3,NURP1,1.56E+12,1.56E+12,4547
6,NURP1,1.56E+12,1.56E+12,4698
1,HYDP1,1.56E+12,1.56E+12,4711
4,KHRP1,1.56E+12,1.56E+12,4830
2,BDQP1,1.56E+12,1.56E+12,4905
1,DELP1,1.56E+12,1.56E+12,4967
3,GDRP1,1.56E+12,1.56E+12,5012
4,BKSP1,1.56E+12,1.56E+12,5047
3,DHIP1,1.56E+12,1.56E+12,5062
2,NAGP1,1.56E+12,1.56E+12,5083
9,STVP1,1.56E+12,1.56E+12,5100
2,STRP1,1.56E+12,1.56E+12,5125
3,BGMP1,1.56E+12,1.56E+12,5169
6,KNUP1,1.56E+12,1.56E+12,5173
9,TPNP1,1.56E+12,1.56E+12,5234
10,BHCP1,1.56E+12,1.56E+12,5235
2,BKSP1,1.56E+12,1.56E+12,5273
4,DHIP1,1.56E+12,1.56E+12,5426
1,PNQP1,1.56E+12,1.56E+12,5456
5,NURP1,1.56E+12,1.56E+12,5508
1,BKSP1,1.56E+12,1.56E+12,5521
3,JAIP1,1.56E+12,1.56E+12,5534
6,NDCP1,1.56E+12,1.56E+12,5570
5,VGAP1,1.56E+12,1.56E+12,2470
2,SYNP1,1.56E+12,1.56E+12,2511
4,TPNP1,1.56E+12,1.56E+12,2569
8,TPNP1,1.56E+12,1.56E+12,2575
2,DBDP1,1.56E+12,1.56E+12,2617
11,BDQP1,1.56E+12,1.56E+12,2619
2,DHIP1,1.56E+12,1.56E+12,2634
5,KRNP1,1.56E+12,1.56E+12,2684
1,BDQP1,1.56E+12,1.56E+12,2725
1,HYDP1,1.56E+12,1.56E+12,2760
2,JHSP1,1.56E+12,1.56E+12,2832
7,ADBP1,1.56E+12,1.56E+12,2873
6,NAGP1,1.56E+12,1.56E+12,2874
6,NPWP1,1.56E+12,1.56E+12,2890
8,ADBP1,1.56E+12,1.56E+12,2902
3,DHIP1,1.56E+12,1.56E+12,3002
4,KRIP1,1.56E+12,1.56E+12,3056
6,BHLP1,1.56E+12,1.56E+12,3183
3,JHSP1,1.56E+12,1.56E+12,3311
2,DHIP1,1.56E+12,1.56E+12,3347
1,MULP1,1.56E+12,1.56E+12,3370
5,JAIP1,1.56E+12,1.56E+12,3405
4,BHLP1,1.56E+12,1.56E+12,3429
5,NDCP1,1.56E+12,1.56E+12,3430
2,VAPP1,1.56E+12,1.56E+12,3472
1,DELP1,1.56E+12,1.56E+12,3521
1,AMDP1,1.56E+12,1.56E+12,3554
4,PGRP1,1.56E+12,1.56E+12,3570
1,VAPP1,1.56E+12,1.56E+12,3616
9,BAGP1,1.56E+12,1.56E+12,3621
5,PGRP1,1.56E+12,1.56E+12,3655
2,SSEP1,1.56E+12,1.56E+12,3683
5,KHRP1,1.56E+12,1.56E+12,3688
10,GDRP1,1.56E+12,1.56E+12,3919
9,AWBP1,1.56E+12,1.56E+12,4065
2,ADBP1,1.56E+12,1.56E+12,4187
2,PGRP1,1.56E+12,1.56E+12,4193
6,NAGP1,1.56E+12,1.56E+12,4300
5,BAMP1,1.56E+12,1.56E+12,4307
5,CTAP1,1.56E+12,1.56E+12,4322
5,STRP1,1.56E+12,1.56E+12,4330
6,MZUP1,1.56E+12,1.56E+12,4471
2,JHSP1,1.56E+12,1.56E+12,4474
2,JHSP1,1.56E+12,1.56E+12,4475
11,SXVP1,1.56E+12,1.56E+12,4586
5,STRP1,1.56E+12,1.56E+12,4658
6,JAIP1,1.56E+12,1.56E+12,4749
5,KRNP1,1.56E+12,1.56E+12,4874
8,NURP1,1.56E+12,1.56E+12,4896
3,NPWP1,1.56E+12,1.56E+12,4990
4,VGAP1,1.56E+12,1.56E+12,5032
7,VAPP1,1.56E+12,1.56E+12,5038
1,MAAP1,1.56E+12,1.56E+12,5076
6,NAGP1,1.56E+12,1.56E+12,5150
4,AGRP1,1.56E+12,1.56E+12,5362
6,GDRP1,1.56E+12,1.56E+12,5374
6,PNQP1,1.56E+12,1.56E+12,5421
1,KNUP1,1.56E+12,1.56E+12,5485
2,BKSP1,1.56E+12,1.56E+12,5823
3,PGRP1,1.56E+12,1.56E+12,5857
2,KRNP1,1.56E+12,1.56E+12,5940
1,NAGP1,1.56E+12,1.56E+12,5959
1,DELP1,1.56E+12,1.56E+12,6099
2,DBDP1,1.56E+12,1.56E+12,6164
2,TPNP1,1.56E+12,1.56E+12,6242
5,NAGP1,1.56E+12,1.56E+12,6244
4,HYDP2,1.56E+12,1.56E+12,5648
5,VAPP1,1.56E+12,1.56E+12,5691
7,AGRP1,1.56E+12,1.56E+12,5761
2,SYNP1,1.56E+12,1.56E+12,5777
6,MZUP1,1.56E+12,1.56E+12,5804
10,SYNP1,1.56E+12,1.56E+12,5880
2,JHSP1,1.56E+12,1.56E+12,5928
3,PNQP1,1.56E+12,1.56E+12,5942
4,HYDP2,1.56E+12,1.56E+12,5970
2,HYDP1,1.56E+12,1.56E+12,5973
9,ADBP1,1.56E+12,1.56E+12,5999
2,BGMP1,1.56E+12,1.56E+12,6113
3,HBXP1,1.56E+12,1.56E+12,6129
2,DELP1,1.56E+12,1.56E+12,6145
1,MAAP1,1.56E+12,1.56E+12,6157
5,TPNP1,1.56E+12,1.56E+12,6208
1,STRP1,1.56E+12,1.56E+12,6228
1,CCUP1,1.56E+12,1.56E+12,6234
6,ADBP1,1.56E+12,1.56E+12,6244
5,TPNP1,1.56E+12,1.56E+12,6269
2,JHSP1,1.56E+12,1.56E+12,2445
8,ADBP1,1.56E+12,1.56E+12,2504
4,KRIP1,1.56E+12,1.56E+12,2608
5,BOMP1,1.56E+12,1.56E+12,2685
4,SSEP1,1.56E+12,1.56E+12,2776
2,SBPP1,1.56E+12,1.56E+12,2798
4,NAGP1,1.56E+12,1.56E+12,2839
5,VGAP1,1.56E+12,1.56E+12,2858
5,VTZP1,1.56E+12,1.56E+12,2866
4,KHRP1,1.56E+12,1.56E+12,2869
5,BPCP1,1.56E+12,1.56E+12,2885
4,JHSP1,1.56E+12,1.56E+12,2912
7,JHSP1,1.56E+12,1.56E+12,2926
1,HYDP1,1.56E+12,1.56E+12,2962
2,KDJP1,1.56E+12,1.56E+12,2977
2,NJPP1,1.56E+12,1.56E+12,3021
2,SSEP1,1.56E+12,1.56E+12,3067
5,VTZP1,1.56E+12,1.56E+12,3123
1,VAPP1,1.56E+12,1.56E+12,3137
5,SSEP1,1.56E+12,1.56E+12,3176
2,BGMP1,1.56E+12,1.56E+12,3239
3,TPNP1,1.56E+12,1.56E+12,3252
1,KHRP1,1.56E+12,1.56E+12,3257
5,NURP1,1.56E+12,1.56E+12,3371
5,CORP1,1.56E+12,1.56E+12,3474
3,RPRP1,1.56E+12,1.56E+12,3492
10,JHSP1,1.56E+12,1.56E+12,3493
11,BAGP1,1.56E+12,1.56E+12,3648
8,JHSP1,1.56E+12,1.56E+12,3657
3,VAPP1,1.56E+12,1.56E+12,3762
1,CTAP1,1.56E+12,1.56E+12,3801
8,CTAP1,1.56E+12,1.56E+12,3824
5,MZUP1,1.56E+12,1.56E+12,3917
2,IXWP1,1.56E+12,1.56E+12,4020
9,JHSP1,1.56E+12,1.56E+12,4031
3,RPRP1,1.56E+12,1.56E+12,4110
3,VTZP1,1.56E+12,1.56E+12,4142
5,JHSP1,1.56E+12,1.56E+12,4175
3,ADBP1,1.56E+12,1.56E+12,4196
1,SSEP1,1.56E+12,1.56E+12,4244
6,BHCP1,1.56E+12,1.56E+12,4404
5,VGAP1,1.56E+12,1.56E+12,4541
4,NAGP1,1.56E+12,1.56E+12,4547
5,MZUP1,1.56E+12,1.56E+12,4574
5,NURP1,1.56E+12,1.56E+12,4611
6,ADBP1,1.56E+12,1.56E+12,4634
10,BAGP1,1.56E+12,1.56E+12,4735
2,BAMP1,1.56E+12,1.56E+12,4744
9,GDRP1,1.56E+12,1.56E+12,4824
5,BDQP1,1.56E+12,1.56E+12,4830
3,KHRP1,1.56E+12,1.56E+12,4905
5,BDQP1,1.56E+12,1.56E+12,4921
3,AGRP2,1.56E+12,1.56E+12,4967
3,NPWP1,1.56E+12,1.56E+12,4998
5,PGRP1,1.56E+12,1.56E+12,5012
2,DELP1,1.56E+12,1.56E+12,5085
4,ADBP1,1.56E+12,1.56E+12,5096
7,AGRP1,1.56E+12,1.56E+12,5173
1,BOMP1,1.56E+12,1.56E+12,5207
4,JHSP1,1.56E+12,1.56E+12,5243
9,GDRP1,1.56E+12,1.56E+12,5301
4,NURP1,1.56E+12,1.56E+12,5346
3,PGRP1,1.56E+12,1.56E+12,5373
1,MULP1,1.56E+12,1.56E+12,5494
4,BHLP1,1.56E+12,1.56E+12,5534
2,SATP1,1.56E+12,1.56E+12,5598
9,TPNP1,1.56E+12,1.56E+12,2504
5,ADBP1,1.56E+12,1.56E+12,2569
3,HBXP1,1.56E+12,1.56E+12,2600
3,VAPP1,1.56E+12,1.56E+12,2725
4,RPRP1,1.56E+12,1.56E+12,2829
8,TPNP1,1.56E+12,1.56E+12,2873
8,NURP1,1.56E+12,1.56E+12,2874
4,IDRP1,1.56E+12,1.56E+12,3002
5,KRIP1,1.56E+12,1.56E+12,3032
5,AMDP1,1.56E+12,1.56E+12,3042
6,JHSP1,1.56E+12,1.56E+12,3121
7,JAIP1,1.56E+12,1.56E+12,3183
5,NAGP1,1.56E+12,1.56E+12,3184
6,JHSP1,1.56E+12,1.56E+12,3223
3,JAIP1,1.56E+12,1.56E+12,3232
4,ADBP1,1.56E+12,1.56E+12,3252
3,CORP1,1.56E+12,1.56E+12,3257
4,NURP1,1.56E+12,1.56E+12,3311
5,NAGP1,1.56E+12,1.56E+12,3387
5,KHRP1,1.56E+12,1.56E+12,3429
3,BDQP1,1.56E+12,1.56E+12,3472
3,DELP1,1.56E+12,1.56E+12,3473
9,BHCP1,1.56E+12,1.56E+12,3487
4,VNSP1,1.56E+12,1.56E+12,3491
3,AGRP2,1.56E+12,1.56E+12,3521
6,BGMP1,1.56E+12,1.56E+12,3522
4,SSEP1,1.56E+12,1.56E+12,3529
2,HYDP1,1.56E+12,1.56E+12,3538
2,BDQP1,1.56E+12,1.56E+12,3616
2,NAGP1,1.56E+12,1.56E+12,3684
6,BDQP1,1.56E+12,1.56E+12,3688
9,BAMP1,1.56E+12,1.56E+12,3887
5,NURP1,1.56E+12,1.56E+12,4012
3,NAGP1,1.56E+12,1.56E+12,4187
3,NJPP1,1.56E+12,1.56E+12,4236
3,CTAP1,1.56E+12,1.56E+12,4272
6,BHLP1,1.56E+12,1.56E+12,4332
1,IDRP1,1.56E+12,1.56E+12,4457
9,BHCP1,1.56E+12,1.56E+12,4472
9,BHCP1,1.56E+12,1.56E+12,4680
0,PNQP1,1.56E+12,1.56E+12,4779
3,ADBP1,1.56E+12,1.56E+12,4965
4,IDRP1,1.56E+12,1.56E+12,5062
4,RPRP1,1.56E+12,1.56E+12,5083
5,STRP1,1.56E+12,1.56E+12,5169
10,GTYP1,1.56E+12,1.56E+12,5234
1,BHCP1,1.56E+12,1.56E+12,5299
4,KNUP1,1.56E+12,1.56E+12,5404
2,NPWP1,1.56E+12,1.56E+12,5456
4,PGRP1,1.56E+12,1.56E+12,5496
6,NAGP1,1.56E+12,1.56E+12,5508
1,KDJP1,1.56E+12,1.56E+12,6133
1,CCUP1,1.56E+12,1.56E+12,6190
5,SSEP1,1.56E+12,1.56E+12,5727
2,SATP1,1.56E+12,1.56E+12,5819
9,JHSP1,1.56E+12,1.56E+12,5905
3,BAGP1,1.56E+12,1.56E+12,5940
2,NURP1,1.56E+12,1.56E+12,5959
3,JAIP1,1.56E+12,1.56E+12,6099
4,NPWP1,1.56E+12,1.56E+12,6129
11,JHSP1,1.56E+12,1.56E+12,6141
2,SBPP1,1.56E+12,1.56E+12,6186
11,NURP1,1.56E+12,1.56E+12,6243
9,BAMP1,1.56E+12,1.56E+12,5814
1,IXWP1,1.56E+12,1.56E+12,5694
4,TPNP1,1.56E+12,1.56E+12,5857
4,NURP1,1.56E+12,1.56E+12,5891
3,NURP1,1.56E+12,1.56E+12,5928
5,SSEP1,1.56E+12,1.56E+12,5970
10,TPNP1,1.56E+12,1.56E+12,5999
2,SBPP1,1.56E+12,1.56E+12,6097
1,MAAP1,1.56E+12,1.56E+12,5715
4,JAIP1,1.56E+12,1.56E+12,6145
3,KRIP1,1.56E+12,1.56E+12,6157
4,AUBP1,1.56E+12,1.56E+12,6164
1,KDJP1,1.56E+12,1.56E+12,5832
6,ADBP1,1.56E+12,1.56E+12,6208
3,BGMP1,1.56E+12,1.56E+12,6228
3,VTZP1,1.56E+12,1.56E+12,6239
3,KRNP1,1.56E+12,1.56E+12,6242
7,TPNP1,1.56E+12,1.56E+12,6244
7,BGMP1,1.56E+12,1.56E+12,6267
6,ADBP1,1.56E+12,1.56E+12,6269
6,PGRP1,1.56E+12,1.56E+12,9020
7,VGAP1,1.56E+12,1.56E+12,9020
9,VGAP1,1.56E+12,1.56E+12,9020
2,VAPP1,1.56E+12,1.56E+12,2526
9,PGRP1,1.56E+12,1.56E+12,2575
3,AUBP1,1.56E+12,1.56E+12,2617
3,IDRP1,1.56E+12,1.56E+12,2634
6,NJPP1,1.56E+12,1.56E+12,2661
6,BAGP1,1.56E+12,1.56E+12,2684
9,BHCP1,1.56E+12,1.56E+12,2895
9,TPNP1,1.56E+12,1.56E+12,2902
5,NURP1,1.56E+12,1.56E+12,2912
8,SYNP1,1.56E+12,1.56E+12,2926
4,BGMP1,1.56E+12,1.56E+12,2983
4,AGRP1,1.56E+12,1.56E+12,3090
1,CTAP1,1.56E+12,1.56E+12,3320
6,NAGP1,1.56E+12,1.56E+12,3371
7,NJPP1,1.56E+12,1.56E+12,3383
2,SYNP1,1.56E+12,1.56E+12,3389
6,BAGP1,1.56E+12,1.56E+12,3412
3,JHSP1,1.56E+12,1.56E+12,3460
5,AUBP1,1.56E+12,1.56E+12,3491
11,SYNP1,1.56E+12,1.56E+12,3493
11,SXVP1,1.56E+12,1.56E+12,3621
6,TPNP1,1.56E+12,1.56E+12,3655
12,VTZP1,1.56E+12,1.56E+12,3793
2,HBXP1,1.56E+12,1.56E+12,3801
5,NURP1,1.56E+12,1.56E+12,3812
10,SATP1,1.56E+12,1.56E+12,3881
3,SSEP1,1.56E+12,1.56E+12,4014
5,GDRP1,1.56E+12,1.56E+12,4168
3,TPNP1,1.56E+12,1.56E+12,4193
8,IDRP1,1.56E+12,1.56E+12,4284
7,RPRP1,1.56E+12,1.56E+12,4300
6,KRIP1,1.56E+12,1.56E+12,4322
8,PNQP1,1.56E+12,1.56E+12,4330
2,AGRP1,1.56E+12,1.56E+12,4383
7,GKPP1,1.56E+12,1.56E+12,4471
6,ADBP1,1.56E+12,1.56E+12,4547
6,GKPP1,1.56E+12,1.56E+12,4574
6,NAGP1,1.56E+12,1.56E+12,4611
1,IDRP1,1.56E+12,1.56E+12,4792
2,PNQP1,1.56E+12,1.56E+12,4805
6,BAGP1,1.56E+12,1.56E+12,4874
10,JHSP1,1.56E+12,1.56E+12,4896
2,NJPP1,1.56E+12,1.56E+12,4994
3,PNQP1,1.56E+12,1.56E+12,5061
5,TPNP1,1.56E+12,1.56E+12,5096
4,BGMP1,1.56E+12,1.56E+12,5125
